file 1	file 2	# same commits	# commits file 1	# commits file 2
zeeguu/core/events/__init__.py	zeeguu/core/account_management/user_account_deletion.py	1	4	26
zeeguu/api/endpoints/friends.py	tools/migrations/26-02-24-c--add_username.sql	1	85	3
zeeguu/core/friends/friend_streak.py	tools/migrations/26-02-24-a--add_username.sql	1	3	6
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	15	25
zeeguu/core/account_management/user_account_creation.py	tools/migrations/26-02-24-c--add_username.sql	1	51	3
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	11	25
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	tools/migrations/26-03-13--add_user_avatar.sql	1	39	5
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/accounts.py	1	58	37
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	3	86
zeeguu/api/endpoints/friends.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	85	7
zeeguu/api/endpoints/__init__.py	tools/migrations/26-02-24-a--add_username.sql	1	51	6
zeeguu/core/model/user_word.py	zeeguu/core/model/user_avatar.py	1	58	15
zeeguu/api/endpoints/reading_sessions.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	20	86
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/leaderboards.py	1	26	13
zeeguu/core/model/friendship.py	zeeguu/api/app.py	1	9	78
zeeguu/core/friends/friend_streak.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	3	7
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/llm_services/anthropic_service.py	1	11	5
zeeguu/api/endpoints/accounts.py	tools/migrations/26-02-24-c--add_username.sql	1	37	3
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/app.py	1	28	78
zeeguu/core/friends/friend_streak.py	zeeguu/api/app.py	1	3	78
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	5	25
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/user_watching_session.py	1	9	10
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/user_languages.py	1	4	12
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	4	86
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/friends.py	1	58	85
zeeguu/core/model/friendship.py	zeeguu/core/badges/badge_progress.py	1	9	26
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-02-24-a--add_username.sql	1	13	6
zeeguu/api/endpoints/translation.py	zeeguu/core/model/user.py	1	137	206
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/__init__.py	1	39	51
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-24-c--add_username.sql	1	5	3
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/translation.py	1	6	137
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/core/model/user.py	1	21	206
